,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
10356,Buick,Terraza,2006.0,regular unleaded,196.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,21.0,15.0,155.0
10357,Buick,Terraza,2007.0,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23.0,16.0,155.0
10358,Buick,Terraza,2007.0,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23.0,16.0,155.0
10359,Buick,Terraza,2007.0,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23.0,16.0,155.0
10360,Ford,Thunderbird,2003.0,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22.0,16.0,5657.0
10361,Ford,Thunderbird,2003.0,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22.0,16.0,5657.0
10362,Ford,Thunderbird,2003.0,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22.0,16.0,5657.0
10363,Ford,Thunderbird,2003.0,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22.0,16.0,5657.0
10364,Ford,Thunderbird,2004.0,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,21.0,,5657.0
10365,Ford,Thunderbird,2004.0,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,21.0,15.0,5657.0
10366,Ford,Thunderbird,2005.0,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22.0,16.0,5657.0
10367,Ford,Thunderbird,2005.0,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22.0,,5657.0
10368,Hyundai,Tiburon,2006.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,27.0,19.0,1439.0
10369,Hyundai,Tiburon,2006.0,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10370,Hyundai,Tiburon,2006.0,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,16.0,1439.0
10371,Hyundai,Tiburon,2006.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28.0,21.0,1439.0
10372,Hyundai,Tiburon,2006.0,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10373,Hyundai,Tiburon,2006.0,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10374,Hyundai,Tiburon,2006.0,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10375,Hyundai,Tiburon,2007.0,regular unleaded,,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,16.0,1439.0
10376,Hyundai,Tiburon,2007.0,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10377,Hyundai,Tiburon,2007.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,27.0,20.0,1439.0
10378,Hyundai,Tiburon,2007.0,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10379,Hyundai,Tiburon,2007.0,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10380,Hyundai,Tiburon,2007.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28.0,20.0,1439.0
10381,Hyundai,Tiburon,2007.0,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,23.0,20.0,1439.0
10382,Hyundai,Tiburon,2008.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,27.0,20.0,1439.0
10383,Hyundai,Tiburon,2008.0,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10384,Hyundai,Tiburon,2008.0,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10385,Hyundai,Tiburon,2008.0,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10386,Hyundai,Tiburon,2008.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28.0,20.0,
10387,Hyundai,Tiburon,2008.0,regular unleaded,,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,17.0,1439.0
10388,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,20.0,873.0
10389,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,20.0,873.0
10390,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,20.0,873.0
10391,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26.0,21.0,873.0
10392,Volkswagen,Tiguan,,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,20.0,873.0
10393,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26.0,21.0,873.0
10394,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,20.0,873.0
10395,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26.0,21.0,873.0
10396,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,,21.0,873.0
10397,Volkswagen,Tiguan,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26.0,21.0,873.0
10398,Volkswagen,Tiguan,2016.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,,21.0,873.0
10399,Volkswagen,Tiguan,2016.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,20.0,873.0
10400,Volkswagen,Tiguan,2016.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,20.0,873.0
10401,Volkswagen,Tiguan,2016.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26.0,21.0,873.0
10402,Volkswagen,Tiguan,2016.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,20.0,873.0
10403,Volkswagen,Tiguan,2016.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26.0,21.0,873.0
10404,Volkswagen,Tiguan,2016.0,premium unleaded (recommended),200.0,,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26.0,21.0,873.0
10405,Volkswagen,Tiguan,2016.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,,20.0,873.0
10406,Volkswagen,Tiguan,2017.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24.0,20.0,873.0
10407,Volkswagen,Tiguan,2017.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,20.0,873.0
10408,Volkswagen,Tiguan,2017.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,20.0,873.0
10409,Volkswagen,Tiguan,2017.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,20.0,873.0
10410,Volkswagen,Tiguan,2017.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,,20.0,873.0
10411,Volkswagen,Tiguan,2017.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,20.0,873.0
10412,Volkswagen,Tiguan,2017.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24.0,20.0,873.0
10413,Volkswagen,Tiguan,2017.0,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24.0,20.0,873.0
10414,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17.0,12.0,2009.0
10415,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,2009.0
10416,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17.0,12.0,2009.0
10417,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,2009.0
10418,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17.0,12.0,2009.0
10419,Nissan,Titan,2014.0,regular unleaded,,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18.0,13.0,2009.0
10420,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,2009.0
10421,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17.0,12.0,2009.0
10422,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17.0,12.0,2009.0
10423,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,,Large,Extended Cab Pickup,17.0,12.0,2009.0
10424,Nissan,Titan,2014.0,regular unleaded,,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,2009.0
10425,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17.0,12.0,2009.0
10426,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,,13.0,2009.0
10427,Nissan,Titan,2014.0,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,17.0,12.0,2009.0
10428,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18.0,,2009.0
10429,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,,12.0,2009.0
10430,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,2009.0
10431,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17.0,12.0,2009.0
10432,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18.0,13.0,2009.0
10433,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17.0,12.0,2009.0
10434,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,2009.0
10435,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17.0,12.0,2009.0
10436,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17.0,12.0,2009.0
10437,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17.0,12.0,2009.0
10438,Nissan,Titan,2015.0,regular unleaded,,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18.0,13.0,2009.0
10439,Nissan,Titan,2015.0,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17.0,,2009.0
10440,Nissan,Titan,,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21.0,15.0,2009.0
10441,Nissan,Titan,2017.0,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,,Large,Crew Cab Pickup,21.0,15.0,2009.0
10442,Nissan,Titan,2017.0,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21.0,15.0,2009.0
10443,Nissan,Titan,2017.0,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,20.0,15.0,2009.0
10444,Nissan,Titan,2017.0,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21.0,15.0,2009.0
10445,Nissan,Titan,2017.0,regular unleaded,390.0,,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21.0,15.0,2009.0
10446,Nissan,Titan,2017.0,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21.0,15.0,2009.0
10447,Nissan,Titan,2017.0,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21.0,15.0,2009.0
10448,Nissan,Titan,2017.0,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21.0,15.0,2009.0
10449,Acura,TL,2012.0,premium unleaded (required),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10450,Acura,TL,2012.0,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10451,Acura,TL,2012.0,premium unleaded (required),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10452,Acura,TL,2012.0,premium unleaded (required),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10453,Acura,TL,2012.0,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10454,Acura,TL,2012.0,premium unleaded (required),305.0,,MANUAL,all wheel drive,4.0,Midsize,Sedan,25.0,17.0,204.0
10455,Acura,TL,2012.0,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10456,Acura,TL,2013.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10457,Acura,TL,2013.0,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10458,Acura,TL,2013.0,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10459,Acura,TL,2013.0,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,17.0,204.0
10460,Acura,TL,2013.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10461,Acura,TL,2013.0,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10462,Acura,TL,2013.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10463,Acura,TL,2013.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,
10464,Acura,TL,2014.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10465,Acura,TL,2014.0,premium unleaded (recommended),,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10466,Acura,TL,2014.0,premium unleaded (recommended),305.0,6.0,MANUAL,all wheel drive,4.0,Midsize,Sedan,25.0,17.0,204.0
10467,Acura,TL,,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10468,Acura,TL,2014.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10469,Acura,TL,2014.0,premium unleaded (recommended),305.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10470,Acura,TL,2014.0,premium unleaded (recommended),305.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26.0,18.0,204.0
10471,Acura,TL,2014.0,premium unleaded (recommended),280.0,,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29.0,20.0,204.0
10472,Acura,TLX,2015.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,21.0,204.0
10473,Acura,TLX,2015.0,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,204.0
10474,Acura,TLX,2015.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,21.0,204.0
10475,Acura,TLX,2015.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,21.0,204.0
10476,Acura,TLX,2015.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,,204.0
10477,Acura,TLX,2015.0,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,204.0
10478,Acura,TLX,2015.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,21.0,204.0
10479,Acura,TLX,2016.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,21.0,204.0
10480,Acura,TLX,2016.0,premium unleaded (recommended),290.0,,AUTOMATIC,front wheel drive,,Midsize,Sedan,34.0,21.0,204.0
10481,Acura,TLX,2016.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,21.0,204.0
10482,Acura,TLX,2016.0,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,,24.0,204.0
10483,Acura,TLX,2016.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,,21.0,204.0
10484,Acura,TLX,2016.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,,21.0,204.0
10485,Acura,TLX,2016.0,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,
10486,Acura,TLX,2017.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,21.0,204.0
10487,Acura,TLX,2017.0,premium unleaded (recommended),206.0,,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,204.0
10488,Acura,TLX,2017.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,21.0,204.0
10489,Acura,TLX,2017.0,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,204.0
10490,Acura,TLX,2017.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,21.0,204.0
10491,Acura,TLX,2017.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,21.0,204.0
10492,Acura,TLX,2017.0,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,21.0,
10493,Oldsmobile,Toronado,1990.0,regular unleaded,165.0,6.0,AUTOMATIC,front wheel drive,,Large,Coupe,24.0,16.0,26.0
10494,Oldsmobile,Toronado,1990.0,regular unleaded,165.0,6.0,AUTOMATIC,front wheel drive,2.0,Large,Coupe,24.0,16.0,26.0
10495,Oldsmobile,Toronado,1991.0,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Large,Coupe,24.0,16.0,26.0
10496,Oldsmobile,Toronado,1991.0,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Large,Coupe,24.0,16.0,26.0
10497,Oldsmobile,Toronado,1992.0,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Large,Coupe,24.0,16.0,26.0
10498,Oldsmobile,Toronado,1992.0,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Large,Coupe,24.0,16.0,26.0
10499,Pontiac,Torrent,2007.0,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23.0,17.0,210.0
10500,Pontiac,Torrent,2007.0,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,17.0,210.0
10501,Pontiac,Torrent,2008.0,regular unleaded,264.0,,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,16.0,210.0
10502,Pontiac,Torrent,2008.0,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,17.0,210.0
10503,Pontiac,Torrent,2008.0,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24.0,17.0,210.0
10504,Pontiac,Torrent,2008.0,regular unleaded,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24.0,16.0,210.0
10505,Pontiac,Torrent,2009.0,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24.0,17.0,210.0
10506,Pontiac,Torrent,2009.0,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,17.0,210.0
10507,Pontiac,Torrent,2009.0,regular unleaded,264.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24.0,,210.0
10508,Pontiac,Torrent,2009.0,regular unleaded,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24.0,17.0,210.0
10509,Volkswagen,Touareg 2,2008.0,premium unleaded (required),350.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17.0,12.0,873.0
10510,Volkswagen,Touareg 2,2008.0,premium unleaded (required),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,873.0
10511,Volkswagen,Touareg 2,2008.0,diesel,310.0,10.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,15.0,
10512,Volkswagen,Touareg 2,2009.0,diesel,221.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25.0,17.0,873.0
10513,Volkswagen,Touareg 2,2009.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,873.0
10514,Volkswagen,Touareg,,premium unleaded (recommended),350.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,18.0,13.0,873.0
10515,Volkswagen,Touareg,2015.0,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29.0,20.0,873.0
10516,Volkswagen,Touareg,2015.0,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29.0,20.0,873.0
10517,Volkswagen,Touareg,2015.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,873.0
10518,Volkswagen,Touareg,2015.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,873.0
10519,Volkswagen,Touareg,2015.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,873.0
10520,Volkswagen,Touareg,2015.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,
10521,Volkswagen,Touareg,2015.0,premium unleaded (recommended),380.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24.0,20.0,873.0
10522,Volkswagen,Touareg,2015.0,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29.0,20.0,873.0
10523,Volkswagen,Touareg,2016.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,,Midsize,4dr SUV,23.0,17.0,873.0
10524,Volkswagen,Touareg,2016.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,873.0
10525,Volkswagen,Touareg,2016.0,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29.0,21.0,
10526,Volkswagen,Touareg,2016.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,873.0
10527,Volkswagen,Touareg,2016.0,diesel,240.0,6.0,AUTOMATIC,all wheel drive,,Midsize,4dr SUV,29.0,21.0,873.0
10528,Volkswagen,Touareg,2016.0,diesel,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,873.0
10529,Volkswagen,Touareg,2016.0,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29.0,21.0,873.0
10530,Volkswagen,Touareg,2017.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,873.0
10531,Volkswagen,Touareg,2017.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,
10532,Volkswagen,Touareg,2017.0,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,873.0
